fdic_cert_number,quarter_end_date,risk_score,model_version
1005,2021-12-31,0.060000076642836575,gp50_fixed_v1
1008,2021-12-31,0.45634294659367924,gp50_fixed_v1
1014,2021-12-31,0.06296581144022184,gp50_fixed_v1
1022,2021-12-31,0.3999821992371153,gp50_fixed_v1
1027,2021-12-31,0.2995339233474965,gp50_fixed_v1
1028,2021-12-31,0.32842007487460023,gp50_fixed_v1
1040,2021-12-31,0.20328081531624775,gp50_fixed_v1
1047,2021-12-31,0.17340880278106852,gp50_fixed_v1
1049,2021-12-31,0.2687807500446979,gp50_fixed_v1
1058,2021-12-31,0.13605990580060734,gp50_fixed_v1
1060,2021-12-31,0.06248460448694004,gp50_fixed_v1
1068,2021-12-31,0.5971836374573627,gp50_fixed_v1
1071,2021-12-31,0.24306076721109093,gp50_fixed_v1
1073,2021-12-31,0.1160435278731029,gp50_fixed_v1
1086,2021-12-31,0.13776305327769478,gp50_fixed_v1
1090,2021-12-31,0.24789699405408783,gp50_fixed_v1
1092,2021-12-31,0.595689401938472,gp50_fixed_v1
1095,2021-12-31,0.22478098632359433,gp50_fixed_v1
1098,2021-12-31,0.4027875305865507,gp50_fixed_v1
1100,2021-12-31,0.12650125573884452,gp50_fixed_v1
1105,2021-12-31,0.08469215401112251,gp50_fixed_v1
1117,2021-12-31,0.21555969607663883,gp50_fixed_v1
1118,2021-12-31,0.3968905647878387,gp50_fixed_v1
1122,2021-12-31,0.3850648762183937,gp50_fixed_v1
1125,2021-12-31,0.40541476324850123,gp50_fixed_v1
1141,2021-12-31,0.5407310202176774,gp50_fixed_v1
1143,2021-12-31,0.3631822924775747,gp50_fixed_v1
1147,2021-12-31,0.38803876146531024,gp50_fixed_v1
1150,2021-12-31,0.6414740032175246,gp50_fixed_v1
1163,2021-12-31,0.07732496978337622,gp50_fixed_v1
1164,2021-12-31,0.5006586255804675,gp50_fixed_v1
1165,2021-12-31,0.2418776372329603,gp50_fixed_v1
1167,2021-12-31,0.5170795116008797,gp50_fixed_v1
1168,2021-12-31,0.39087828284036163,gp50_fixed_v1
1169,2021-12-31,0.5987113478526283,gp50_fixed_v1
1184,2021-12-31,0.1683774986855724,gp50_fixed_v1
1198,2021-12-31,0.20274142838604803,gp50_fixed_v1
1208,2021-12-31,0.05553798523180831,gp50_fixed_v1
1209,2021-12-31,0.1399753450340313,gp50_fixed_v1
1210,2021-12-31,0.23622221035327584,gp50_fixed_v1
1213,2021-12-31,0.1802594023132542,gp50_fixed_v1
1218,2021-12-31,0.46575693049068434,gp50_fixed_v1
1219,2021-12-31,0.2513078851320074,gp50_fixed_v1
1225,2021-12-31,0.1525360246770333,gp50_fixed_v1
1237,2021-12-31,0.23289318203933362,gp50_fixed_v1
1265,2021-12-31,0.12960881430205973,gp50_fixed_v1
1281,2021-12-31,0.19942981213205258,gp50_fixed_v1
1291,2021-12-31,0.107030712748724,gp50_fixed_v1
1294,2021-12-31,0.16499755443612685,gp50_fixed_v1
1296,2021-12-31,0.09215417742268528,gp50_fixed_v1
1299,2021-12-31,0.8486374268264854,gp50_fixed_v1
1331,2021-12-31,0.11827281616638174,gp50_fixed_v1
1365,2021-12-31,0.30275594221348,gp50_fixed_v1
1373,2021-12-31,0.14945874290810934,gp50_fixed_v1
1374,2021-12-31,0.36025018700223654,gp50_fixed_v1
1376,2021-12-31,0.5713757319884394,gp50_fixed_v1
1380,2021-12-31,0.1921935661171119,gp50_fixed_v1
1386,2021-12-31,0.4607171834929886,gp50_fixed_v1
1390,2021-12-31,0.15648524247592377,gp50_fixed_v1
1391,2021-12-31,0.5879651052722181,gp50_fixed_v1
1399,2021-12-31,0.07111187759812765,gp50_fixed_v1
1401,2021-12-31,0.44927676946009854,gp50_fixed_v1
1402,2021-12-31,0.3000635521019035,gp50_fixed_v1
1409,2021-12-31,0.287164167032131,gp50_fixed_v1
1413,2021-12-31,0.39518570396887753,gp50_fixed_v1
1415,2021-12-31,0.18083773520947943,gp50_fixed_v1
1417,2021-12-31,0.4049993058539201,gp50_fixed_v1
1418,2021-12-31,0.11122027630528919,gp50_fixed_v1
1426,2021-12-31,0.10538843086760608,gp50_fixed_v1
1427,2021-12-31,0.30419779414904724,gp50_fixed_v1
1434,2021-12-31,0.19799109670145754,gp50_fixed_v1
1435,2021-12-31,0.23926819620203332,gp50_fixed_v1
1436,2021-12-31,0.5734937849942128,gp50_fixed_v1
1438,2021-12-31,0.14978069630808477,gp50_fixed_v1
1439,2021-12-31,0.3518649700975516,gp50_fixed_v1
1464,2021-12-31,0.06555390242283465,gp50_fixed_v1
1468,2021-12-31,0.29649082153747486,gp50_fixed_v1
1475,2021-12-31,0.06929779803749625,gp50_fixed_v1
1484,2021-12-31,0.06661484508265403,gp50_fixed_v1
1487,2021-12-31,0.06024994362371672,gp50_fixed_v1
1497,2021-12-31,0.4108313216073327,gp50_fixed_v1
1513,2021-12-31,0.3301644666948391,gp50_fixed_v1
1527,2021-12-31,0.08989258926794719,gp50_fixed_v1
1528,2021-12-31,0.1358809779819694,gp50_fixed_v1
1536,2021-12-31,0.18552163701281188,gp50_fixed_v1
1545,2021-12-31,0.11029790503641834,gp50_fixed_v1
1547,2021-12-31,0.31808944543962525,gp50_fixed_v1
1550,2021-12-31,0.17047477390610766,gp50_fixed_v1
1552,2021-12-31,0.08348731958301414,gp50_fixed_v1
1553,2021-12-31,0.1826214512138904,gp50_fixed_v1
1556,2021-12-31,0.5582958694381404,gp50_fixed_v1
1562,2021-12-31,0.28803064613839524,gp50_fixed_v1
1566,2021-12-31,0.17810942164214794,gp50_fixed_v1
1596,2021-12-31,0.5000391020714618,gp50_fixed_v1
1600,2021-12-31,0.7407639136080775,gp50_fixed_v1
1604,2021-12-31,0.2437483550660886,gp50_fixed_v1
1607,2021-12-31,0.15282786933505577,gp50_fixed_v1
1609,2021-12-31,0.27258566390423766,gp50_fixed_v1
1610,2021-12-31,0.28693035986066207,gp50_fixed_v1
1611,2021-12-31,0.48745803962769685,gp50_fixed_v1
1612,2021-12-31,0.5766824295088782,gp50_fixed_v1
1616,2021-12-31,0.3778752479630896,gp50_fixed_v1
1617,2021-12-31,0.04034959322495979,gp50_fixed_v1
1622,2021-12-31,0.18449640828850988,gp50_fixed_v1
1635,2021-12-31,0.507034611326052,gp50_fixed_v1
1639,2021-12-31,0.214279308325672,gp50_fixed_v1
1654,2021-12-31,0.33935530132492886,gp50_fixed_v1
1655,2021-12-31,0.0949806616342812,gp50_fixed_v1
1660,2021-12-31,0.8608013342347931,gp50_fixed_v1
1673,2021-12-31,0.4452212268654421,gp50_fixed_v1
1675,2021-12-31,0.7024734387069884,gp50_fixed_v1
1678,2021-12-31,0.541908967853189,gp50_fixed_v1
1686,2021-12-31,0.2728000411891571,gp50_fixed_v1
1687,2021-12-31,0.5887112218750019,gp50_fixed_v1
1693,2021-12-31,0.17589167747280499,gp50_fixed_v1
1696,2021-12-31,0.15978718980113626,gp50_fixed_v1
1700,2021-12-31,0.10333293898884222,gp50_fixed_v1
1705,2021-12-31,0.16367579749680772,gp50_fixed_v1
1711,2021-12-31,0.0711631593619586,gp50_fixed_v1
1713,2021-12-31,0.08862958154702483,gp50_fixed_v1
1715,2021-12-31,0.36178690113740686,gp50_fixed_v1
1720,2021-12-31,0.12083630651795829,gp50_fixed_v1
1730,2021-12-31,0.5531780778201068,gp50_fixed_v1
1735,2021-12-31,0.47745510542411296,gp50_fixed_v1
1744,2021-12-31,0.3951295976763163,gp50_fixed_v1
1745,2021-12-31,0.5917725046468831,gp50_fixed_v1
1753,2021-12-31,0.18647463849015367,gp50_fixed_v1
1756,2021-12-31,0.2714578606271516,gp50_fixed_v1
1768,2021-12-31,0.24697326933545583,gp50_fixed_v1
1778,2021-12-31,0.423808979350639,gp50_fixed_v1
1779,2021-12-31,0.059298650529285624,gp50_fixed_v1
1780,2021-12-31,0.12949862008349555,gp50_fixed_v1
1781,2021-12-31,0.4109040640400963,gp50_fixed_v1
1786,2021-12-31,0.5408814774349509,gp50_fixed_v1
1808,2021-12-31,0.1589590437509969,gp50_fixed_v1
1821,2021-12-31,0.5939237027998843,gp50_fixed_v1
1829,2021-12-31,0.4441930069491917,gp50_fixed_v1
1833,2021-12-31,0.10846747440609761,gp50_fixed_v1
1839,2021-12-31,0.22017637854787608,gp50_fixed_v1
1843,2021-12-31,0.18567756143181668,gp50_fixed_v1
1847,2021-12-31,0.14971432743823243,gp50_fixed_v1
1849,2021-12-31,0.2885834335564823,gp50_fixed_v1
1852,2021-12-31,0.1396502114988607,gp50_fixed_v1
1857,2021-12-31,0.09988441371183399,gp50_fixed_v1
1860,2021-12-31,0.6779664425051237,gp50_fixed_v1
1862,2021-12-31,0.5215877355060172,gp50_fixed_v1
1865,2021-12-31,0.45872253898377835,gp50_fixed_v1
1867,2021-12-31,0.3524856290977709,gp50_fixed_v1
1868,2021-12-31,0.36847683658822916,gp50_fixed_v1
1869,2021-12-31,0.09025235959154543,gp50_fixed_v1
1874,2021-12-31,0.3919602311264043,gp50_fixed_v1
1895,2021-12-31,0.08076670993239077,gp50_fixed_v1
1900,2021-12-31,0.44163128064633383,gp50_fixed_v1
1903,2021-12-31,0.34089627697204605,gp50_fixed_v1
1905,2021-12-31,0.3243132591672975,gp50_fixed_v1
1906,2021-12-31,0.46404331572016133,gp50_fixed_v1
1908,2021-12-31,0.3478227047193059,gp50_fixed_v1
1913,2021-12-31,0.350170059880611,gp50_fixed_v1
1929,2021-12-31,0.26485466909633715,gp50_fixed_v1
1931,2021-12-31,0.17401934127678942,gp50_fixed_v1
1933,2021-12-31,0.4072475457572864,gp50_fixed_v1
1936,2021-12-31,0.34567812180858937,gp50_fixed_v1
1937,2021-12-31,0.400951263883087,gp50_fixed_v1
1941,2021-12-31,0.15861673272638654,gp50_fixed_v1
1945,2021-12-31,0.2100529836422993,gp50_fixed_v1
1946,2021-12-31,0.27304905518531086,gp50_fixed_v1
1956,2021-12-31,0.28549316360982857,gp50_fixed_v1
1964,2021-12-31,0.2805248663400448,gp50_fixed_v1
1972,2021-12-31,0.4024847147186392,gp50_fixed_v1
1978,2021-12-31,0.11256168158377022,gp50_fixed_v1
1980,2021-12-31,0.28676893357788913,gp50_fixed_v1
1982,2021-12-31,0.4354762713471132,gp50_fixed_v1
1983,2021-12-31,0.5675033374861442,gp50_fixed_v1
1986,2021-12-31,0.37776756137245115,gp50_fixed_v1
1992,2021-12-31,0.38664215400680746,gp50_fixed_v1
1993,2021-12-31,0.6735896849400547,gp50_fixed_v1
2036,2021-12-31,0.29924782576608777,gp50_fixed_v1
2057,2021-12-31,0.625945290877155,gp50_fixed_v1
2068,2021-12-31,0.8365297814449377,gp50_fixed_v1
2093,2021-12-31,0.248074265212324,gp50_fixed_v1
2102,2021-12-31,0.07073956638078016,gp50_fixed_v1
2107,2021-12-31,0.24186198078120924,gp50_fixed_v1
2138,2021-12-31,0.1819710282856022,gp50_fixed_v1
2145,2021-12-31,0.22000397452450215,gp50_fixed_v1
2154,2021-12-31,0.6180347692451846,gp50_fixed_v1
2157,2021-12-31,0.5574844039945361,gp50_fixed_v1
2160,2021-12-31,0.2378880644447463,gp50_fixed_v1
2176,2021-12-31,0.284202713510183,gp50_fixed_v1
2205,2021-12-31,0.6262194750021308,gp50_fixed_v1
2208,2021-12-31,0.31380766350338263,gp50_fixed_v1
2224,2021-12-31,0.2074157118366884,gp50_fixed_v1
2228,2021-12-31,0.23095610977793513,gp50_fixed_v1
2229,2021-12-31,0.2740678399541139,gp50_fixed_v1
2232,2021-12-31,0.11032722032109632,gp50_fixed_v1
2240,2021-12-31,0.21042706223670393,gp50_fixed_v1
2241,2021-12-31,0.25017798400870106,gp50_fixed_v1
2244,2021-12-31,0.683726720488778,gp50_fixed_v1
2247,2021-12-31,0.48775299140639206,gp50_fixed_v1
2249,2021-12-31,0.40736448804756265,gp50_fixed_v1
2270,2021-12-31,0.14474942063020535,gp50_fixed_v1
2273,2021-12-31,0.6267221403657572,gp50_fixed_v1
2284,2021-12-31,0.22431623238151133,gp50_fixed_v1
2285,2021-12-31,0.025758547372220164,gp50_fixed_v1
2286,2021-12-31,0.23969267983750342,gp50_fixed_v1
2289,2021-12-31,0.2533776790133402,gp50_fixed_v1
2290,2021-12-31,0.3492552510362543,gp50_fixed_v1
2300,2021-12-31,0.18197380337460345,gp50_fixed_v1
2301,2021-12-31,0.8675951575498857,gp50_fixed_v1
2308,2021-12-31,0.6713499863471952,gp50_fixed_v1
2312,2021-12-31,0.5843664167120437,gp50_fixed_v1
2315,2021-12-31,0.0722776775554621,gp50_fixed_v1
2317,2021-12-31,0.45669548588162456,gp50_fixed_v1
2320,2021-12-31,0.5061662010051826,gp50_fixed_v1
2326,2021-12-31,0.18549222410240418,gp50_fixed_v1
2327,2021-12-31,0.1768376098434601,gp50_fixed_v1
2328,2021-12-31,0.5002478687261874,gp50_fixed_v1
2331,2021-12-31,0.5481236452284008,gp50_fixed_v1
2359,2021-12-31,0.21566367846037338,gp50_fixed_v1
2379,2021-12-31,0.31252906452959905,gp50_fixed_v1
2380,2021-12-31,0.12172152425569038,gp50_fixed_v1
2391,2021-12-31,0.32178677998632566,gp50_fixed_v1
2429,2021-12-31,0.1861861925744961,gp50_fixed_v1
2443,2021-12-31,0.05095726540093892,gp50_fixed_v1
2444,2021-12-31,0.15341268495660643,gp50_fixed_v1
2448,2021-12-31,0.12322313612071412,gp50_fixed_v1
2452,2021-12-31,0.40497454965731094,gp50_fixed_v1
2453,2021-12-31,0.46335375089711306,gp50_fixed_v1
2455,2021-12-31,0.160586208034033,gp50_fixed_v1
2467,2021-12-31,0.10251113723768412,gp50_fixed_v1
2468,2021-12-31,0.1281700816346074,gp50_fixed_v1
2469,2021-12-31,0.07319908671843223,gp50_fixed_v1
2477,2021-12-31,0.11038470450466775,gp50_fixed_v1
2482,2021-12-31,0.22941608857649953,gp50_fixed_v1
2496,2021-12-31,0.047431340428033764,gp50_fixed_v1
2608,2021-12-31,0.02625390803814298,gp50_fixed_v1
2616,2021-12-31,0.1629924500366542,gp50_fixed_v1
2682,2021-12-31,0.4241020275061942,gp50_fixed_v1
2691,2021-12-31,0.28174502886133723,gp50_fixed_v1
2695,2021-12-31,0.23894642177589276,gp50_fixed_v1
2700,2021-12-31,0.13777956992259988,gp50_fixed_v1
2708,2021-12-31,0.4251202557012732,gp50_fixed_v1
2710,2021-12-31,0.2202617421977493,gp50_fixed_v1
2711,2021-12-31,0.08905134069857468,gp50_fixed_v1
2718,2021-12-31,0.14320588002499335,gp50_fixed_v1
2720,2021-12-31,0.05654421020813061,gp50_fixed_v1
2723,2021-12-31,0.16034256638874922,gp50_fixed_v1
2725,2021-12-31,0.09269850349630815,gp50_fixed_v1
2733,2021-12-31,0.1271863914903406,gp50_fixed_v1
2735,2021-12-31,0.07094760950292311,gp50_fixed_v1
2738,2021-12-31,0.05398024655244171,gp50_fixed_v1
2740,2021-12-31,0.25032249644118565,gp50_fixed_v1
2750,2021-12-31,0.04584872553823516,gp50_fixed_v1
2753,2021-12-31,0.37179474641365573,gp50_fixed_v1
2754,2021-12-31,0.2168590425541197,gp50_fixed_v1
2759,2021-12-31,0.13293584712994289,gp50_fixed_v1
2765,2021-12-31,0.1151050908772504,gp50_fixed_v1
2767,2021-12-31,0.20659819127979517,gp50_fixed_v1
2777,2021-12-31,0.14760220255357126,gp50_fixed_v1
2779,2021-12-31,0.21161877276642826,gp50_fixed_v1
2784,2021-12-31,0.3125897933981605,gp50_fixed_v1
2787,2021-12-31,0.2737776240401786,gp50_fixed_v1
2794,2021-12-31,0.30673371375593206,gp50_fixed_v1
2804,2021-12-31,0.6406175642181893,gp50_fixed_v1
2805,2021-12-31,0.1506902534681558,gp50_fixed_v1
2828,2021-12-31,0.18746830068391773,gp50_fixed_v1
2829,2021-12-31,0.15251203690115744,gp50_fixed_v1
2832,2021-12-31,0.33542146366988845,gp50_fixed_v1
2838,2021-12-31,0.15003247001709497,gp50_fixed_v1
2850,2021-12-31,0.2232577086153924,gp50_fixed_v1
2945,2021-12-31,0.4145050149498388,gp50_fixed_v1
2987,2021-12-31,0.22534306390753045,gp50_fixed_v1
3017,2021-12-31,0.13874930557994958,gp50_fixed_v1
3018,2021-12-31,0.8380456845031858,gp50_fixed_v1
3019,2021-12-31,0.19366630295553477,gp50_fixed_v1
3029,2021-12-31,0.3272704061865852,gp50_fixed_v1
3031,2021-12-31,0.13972769180008981,gp50_fixed_v1
3034,2021-12-31,0.11901309024347029,gp50_fixed_v1
3047,2021-12-31,0.2079545695332854,gp50_fixed_v1
3063,2021-12-31,0.4737780514855956,gp50_fixed_v1
3066,2021-12-31,0.07705379273863855,gp50_fixed_v1
3067,2021-12-31,0.6626298463627336,gp50_fixed_v1
3075,2021-12-31,0.2932422970420703,gp50_fixed_v1
3076,2021-12-31,0.14167489313501846,gp50_fixed_v1
3078,2021-12-31,0.6636630493100597,gp50_fixed_v1
3079,2021-12-31,0.5299191045063409,gp50_fixed_v1
3087,2021-12-31,0.3972317695978802,gp50_fixed_v1
3091,2021-12-31,0.16255088729622003,gp50_fixed_v1
3098,2021-12-31,0.22321822311062078,gp50_fixed_v1
3099,2021-12-31,0.16046449717896394,gp50_fixed_v1
3103,2021-12-31,0.4441342584561312,gp50_fixed_v1
3108,2021-12-31,0.11085746746584846,gp50_fixed_v1
3109,2021-12-31,0.2876711827346412,gp50_fixed_v1
3110,2021-12-31,0.15003140104215618,gp50_fixed_v1
3113,2021-12-31,0.09306294581926977,gp50_fixed_v1
3121,2021-12-31,0.16370748127837942,gp50_fixed_v1
3126,2021-12-31,0.16646639477619374,gp50_fixed_v1
3127,2021-12-31,0.16572966976229964,gp50_fixed_v1
3133,2021-12-31,0.3985794341886617,gp50_fixed_v1
3140,2021-12-31,0.4439824158498453,gp50_fixed_v1
3144,2021-12-31,0.3626356887746738,gp50_fixed_v1
3149,2021-12-31,0.30927945684743463,gp50_fixed_v1
3158,2021-12-31,0.5366432903791889,gp50_fixed_v1
3161,2021-12-31,0.20982179673205792,gp50_fixed_v1
3170,2021-12-31,0.3380079536652829,gp50_fixed_v1
3178,2021-12-31,0.20723828283769308,gp50_fixed_v1
3179,2021-12-31,0.5027257278588246,gp50_fixed_v1
3182,2021-12-31,0.46501598373129127,gp50_fixed_v1
3183,2021-12-31,0.20234890028109476,gp50_fixed_v1
3184,2021-12-31,0.3204961375530502,gp50_fixed_v1
3190,2021-12-31,0.07467368684797293,gp50_fixed_v1
